ServiceNo,StopSequence,BusStopCode,Description,MRTBusStop,MRTLine,average_passenger_volume,Latitude,Longitude,outcome
31,1,75009,Tampines Int,1,"['Downtown Line', 'East-West Line']",2562660.667,1.354075524,103.943391,keep
31,2,76059,Opp Our Tampines Hub,0,,154513.3333,1.352961636,103.9416515,keep
31,3,76069,Blk 147,0,,149446,1.348753421,103.9420863,keep
31,4,96289,Changi General Hosp,0,,142896.3333,1.340054962,103.9483811,keep
31,5,96109,Opp Blk 3012,0,,50273.33333,1.337371182,103.9506733,keep
31,6,96119,ITE Coll East Adm Blk,0,,74496,1.333731453,103.9537488,keep
31,7,96019,Aft Simei Ave,0,,8065,1.331388333,103.9537036,keep
31,8,85109,Bef Bedok Rd,0,,20391.33333,1.329455232,103.9513486,keep
31,9,85099,Tanah Merah Stn Exit A,1,"['East-West Line', 'East-West Line ']",353822.6667,1.326844378,103.9464599,keep
31,10,84069,Blk 55,0,,152629.6667,1.325487428,103.9421902,keep
31,11,84059,Blk 65,0,,134190.3333,1.324935041,103.9395348,keep
31,12,84049,Blk 27,0,,174349.3333,1.324327198,103.9347122,keep
31,13,84039,Bedok Stn Exit A,1,['East-West Line'],401433.6667,1.323536453,103.928863,keep
31,14,84139,Panasonic,0,,22068.66667,1.321745,103.92772,keep
31,15,84129,Fujitec S'pore Ltd,0,,25292.33333,1.318757905,103.9315867,keep
31,16,84151,Casafina,0,,42544,1.316569997,103.9333402,keep
31,17,93131,Opp Eastern Lagoon II,0,,30440.33333,1.312778334,103.9341583,keep
31,18,93049,Lagoon View,0,,26040.66667,1.310730167,103.9329858,keep
31,19,93039,Siglap Stn/Laguna Park,1,['Thomson-East Coast Line'],38079.33333,1.309584748,103.9295415,keep
31,20,93201,Victoria Sch,0,,27466.33333,1.309200037,103.9278127,keep
31,21,93029,Mandarin Gdns,0,,52349.66667,1.308514558,103.9247105,keep
31,22,93019,Neptune Ct,0,,45731,1.307876144,103.9211172,keep
31,23,92089,Marine Terr Stn/Katong Convent,1,['Thomson-East Coast Line'],24849,1.307191712,103.9176472,keep
31,24,92079,Marine Terr Stn Exit 1,1,['Thomson-East Coast Line'],87686.66667,1.306845758,103.915747,keep
31,25,92069,Tao Nan Sch,0,,50860.33333,1.305663068,103.9110052,keep
31,26,92059,Marine Pde Stn Exit 6,1,['Thomson-East Coast Line'],64656.33333,1.304086,103.907533,keep
31,27,92049,Marine Pde Stn/Parkway Pde,1,['Thomson-East Coast Line'],314812.3333,1.302999,103.905955,keep
31,28,92241,Amber Gdns,0,,65066,1.301784418,103.9009525,keep
31,29,92161,Aft Katong PO,0,,40196.33333,1.303800019,103.8965692,keep
31,30,82071,Opp Tg Katong Girls' Sch,0,,65308.33333,1.307253344,103.8954113,keep
31,31,81199,BEF OLD AIRPORT RD,0,,11156,1.308629373,103.8906311,keep
31,32,81189,Dakota Stn Exit B/Blk 60,1,['Circle Line'],132059.3333,1.308213086,103.8885088,keep
31,33,81179,Blk 22,0,,36654,1.307260868,103.8849071,keep
31,34,80141,Opp S.A. Deaf,0,,37810.66667,1.307118355,103.8798937,keep
31,35,80111,Bef Geylang Rd,0,,16240.66667,1.309871381,103.875515,keep
31,36,80049,Aft Sims Way,0,,134124,1.310777078,103.8736366,keep
31,37,80101,Kallang Stn/Opp Blk 2C,1,['East-West Line'],178038,1.312519335,103.8715383,keep
31,38,60051,Opp Kallang Pl,0,,44442.33333,1.314146401,103.8657147,keep
31,39,60191,Blk 7,0,,25783.66667,1.317183056,103.8619572,keep
31,40,60121,Boon Keng Stn/Blk 102,1,['North-East Line'],417738.6667,1.320088156,103.8617978,keep
31,41,60141,Opp Bendemeer Pr Sch,0,,101720.6667,1.322587538,103.8638568,keep
31,42,60161,St. Michael's Pl,0,,200282.3333,1.324772897,103.8655673,keep
31,43,60181,Aft Moonstone Lane,0,,16164,1.327145618,103.8673854,keep
31,44,60089,Opp St. Andrew'S Village,0,,135725.6667,1.32865055,103.8661597,keep
31,45,52089,Opp Blk 195,0,,105087.3333,1.329916903,103.8602737,keep
31,46,52321,Aft SAFRA Toa Payoh,0,,69959.33333,1.331258988,103.8527071,keep
31,47,52501,Toa Payoh Swim Cplx,0,,60209.66667,1.330902209,103.8501176,keep
31,48,52009,Toa Payoh Int,1,['North-South Line'],1812367,1.332020834,103.8469276,keep
31,49,52509,Opp Toa Payoh Swim Cplx,0,,112312,1.331157123,103.8501763,keep
31,50,52329,Aft Lor 4 Toa Payoh,0,,49667.33333,1.331468175,103.8526869,keep
31,51,52081,Aft Blk 195,0,,116737,1.330813893,103.8608408,keep
31,52,60081,St. Andrew'S Village,0,,97953.33333,1.329312261,103.866291,keep
31,53,60179,MOM Svcs Ctr,0,,138814,1.326340257,103.8683403,keep
31,54,60159,Blk 54,0,,146422.6667,1.324094766,103.867642,keep
31,55,60139,Blk 44,0,,143364.3333,1.322048616,103.8662898,keep
31,56,60119,Opp Boon Keng Stn,1,['North-East Line'],232443,1.318804315,103.8640971,keep
31,57,60059,Bef Kallang Pl,0,,45804.66667,1.314346389,103.8658625,keep
31,58,80109,Opp Kallang Stn/Blk 2C,1,['East-West Line'],114257.3333,1.313244737,103.8714302,keep
31,59,80051,Aft Lor 1 Geylang,0,,161250.6667,1.312515,103.8732619,keep
31,60,80119,Aft Geylang Rd,0,,53893.66667,1.309920655,103.875998,keep
31,61,80149,S.A. Deaf,0,,48139.66667,1.307496371,103.8798058,keep
31,62,81171,Blk 39,0,,75859.66667,1.307517037,103.8850075,keep
31,63,81181,Dakota Stn Exit A/Blk 99,1,['Circle Line'],127141,1.308455448,103.8884721,keep
31,64,81191,AFT OLD AIRPORT RD,0,,6448,1.309131667,103.8918,keep
31,65,82079,Tg Katong Girls' Sch,0,,67897.33333,1.308011146,103.8951961,keep
31,66,92169,Bef Katong PO,0,,42367,1.303782,103.8967661,keep
31,67,92249,Opp Amber Gdns,0,,75807,1.301663045,103.9011815,keep
31,68,92041,Marine Pde Stn Exit 2,1,['Thomson-East Coast Line'],231700.6667,1.30327283,103.9058301,keep
31,69,92051,Marine Pde Stn Exit 4,1,['Thomson-East Coast Line'],44605.66667,1.304618347,103.907833,keep
31,70,92061,CHIJ Katong Convent (Pr),0,,64060.66667,1.305853047,103.910596,keep
31,71,92071,Marine Terr Stn Exit 4,1,['Thomson-East Coast Line'],86869.66667,1.306815,103.914746,keep
31,72,92081,St. Patrick's Sec Sch,0,,31975,1.307513386,103.9175427,keep
31,73,93011,Opp Neptune Ct,0,,36256.66667,1.308229712,103.921519,keep
31,74,93021,Opp Mandarin Gdns,0,,42425.66667,1.308677728,103.92427,keep
31,75,93031,Siglap Stn/Opp Victoria Sch,1,['Thomson-East Coast Line'],59334,1.309836372,103.9293754,keep
31,76,93041,Hua Xin Ct,0,,20145,1.311206793,103.9333999,keep
31,77,93139,Eastern Lagoon II,0,,22447.33333,1.312786415,103.9338526,keep
31,78,84159,Opp Casafina/Temasek JC,0,,43871.66667,1.316649722,103.9330406,keep
31,79,84121,Aft Bedok Sth Ave 1,0,,22045.66667,1.318437,103.931033,keep
31,80,84131,Opp Panasonic,0,,14497.66667,1.321413332,103.9275731,keep
31,81,84031,Bedok Stn Exit B,1,['East-West Line'],641834,1.324282923,103.9300363,keep
31,82,84041,Blk 221A,0,,106864,1.324690517,103.934688,keep
31,83,84051,Bedok Sports Cplx,0,,95238.33333,1.325200775,103.9389048,keep
31,84,84061,The Tanamera Condo,0,,130541.6667,1.325847905,103.9422313,keep
31,85,85091,Tanah Merah Stn Exit B,1,"['East-West Line', 'East-West Line ']",307545.3333,1.327549127,103.9463612,keep
31,86,85101,Aft Bedok Rd,0,,20197.33333,1.329314998,103.9507171,keep
31,87,96011,Bef Simei Ave,0,,10593,1.331676752,103.95353,keep
31,88,96111,Opp ITE Coll East Adm Blk,0,,61875,1.333653079,103.9533783,keep
31,89,96101,Blk 3012,0,,66258,1.336385009,103.9510569,keep
31,90,96281,Opp Changi General Hosp,0,,100952,1.339714,103.94825,keep
31,91,76061,Blk 938,0,,166023.3333,1.348201944,103.9418981,keep
31,92,76051,Our Tampines Hub,0,,190769.3333,1.353138093,103.9412639,keep
31,93,75009,Tampines Int,1,"['Downtown Line', 'East-West Line']",2562660.667,1.354075524,103.943391,keep
36,1,95129,Changi Airport Ter 2,0,,147354.3333,1.355092989,103.9892195,keep
36,2,95019,Aft Changi Airport Ter 2,0,,21389.66667,1.347942999,103.9848834,remove
36,3,95209,Changi Airport Ter 4,0,,56421.33333,1.338994123,103.9820641,remove
36,4,94099,Aft E.C. Sea Sports Club,0,,2760,1.311490013,103.9503007,remove
36,5,93049,Lagoon View,0,,26040.66667,1.310730167,103.9329858,remove
36,6,93039,Siglap Stn/Laguna Park,1,['Thomson-East Coast Line'],38079.33333,1.309584748,103.9295415,keep
36,7,93201,Victoria Sch,0,,27466.33333,1.309200037,103.9278127,keep
36,8,93029,Mandarin Gdns,0,,52349.66667,1.308514558,103.9247105,keep
36,9,93019,Neptune Ct,0,,45731,1.307876144,103.9211172,keep
36,10,92089,Marine Terr Stn/Katong Convent,1,['Thomson-East Coast Line'],24849,1.307191712,103.9176472,keep
36,11,92079,Marine Terr Stn Exit 1,1,['Thomson-East Coast Line'],87686.66667,1.306845758,103.915747,keep
36,12,92069,Tao Nan Sch,0,,50860.33333,1.305663068,103.9110052,keep
36,13,92059,Marine Pde Stn Exit 6,1,['Thomson-East Coast Line'],64656.33333,1.304086,103.907533,keep
36,14,92049,Marine Pde Stn/Parkway Pde,1,['Thomson-East Coast Line'],314812.3333,1.302999,103.905955,keep
36,15,92241,Amber Gdns,0,,65066,1.301784418,103.9009525,keep
36,16,92099,One Amber,0,,38093.33333,1.302378331,103.8990043,keep
36,17,82059,Bef Tg Katong Stn Exit 3,1,['Thomson-East Coast Line'],12860.33333,1.301379,103.897403,keep
36,19,2149,Suntec Twr Three,0,,12006.66667,1.295604598,103.8595553,remove
36,20,2159,Opp Suntec Convention Ctr,0,,13574.66667,1.293608112,103.8584067,remove
36,21,2089,Promenade Stn/Pan Pacific,1,"['Circle Line', 'Circle Line ', 'Downtown Line']",33065.66667,1.291526944,103.8592061,keep
36,22,2171,Opp The Ritz-Carlton,0,,18051,1.2907,103.8609219,keep
36,23,2051,The Float @ Marina Bay,0,,10244.33333,1.289503056,103.8590339,keep
36,24,2061,The Esplanade,0,,57755,1.289963889,103.8564039,keep
36,25,4111,Capitol Bldg,0,,79376,1.293954442,103.851391,keep
36,26,4121,SMU,0,,81909,1.296185441,103.8495803,keep
36,27,8041,YMCA,0,,118890.6667,1.298110142,103.8478064,keep
36,28,8031,Dhoby Ghaut Stn Exit B,1,"['North-South Line', 'Circle Line', 'North-East Line']",177667.6667,1.298311538,103.845257,keep
36,29,8111,Winsland Hse,0,,91555.33333,1.299869287,103.8409375,keep
36,30,8121,Somerset Stn,1,['North-South Line'],236871.6667,1.300275693,103.8387762,keep
36,31,9059,Somerset Youth Pk,0,,53530.33333,1.300442518,103.836238,keep
36,32,9022,ORCHARD STN EXIT 13,0,,181057.3333,1.302528348,103.8323978,keep
36,33,9111,Opp Four Seasons Hotel,0,,60009.66667,1.304537526,103.8291453,keep
36,34,9191,Aft Cuscaden Rd,0,,15688,1.304886531,103.8254976,keep
36,35,9159,Aft Tomlinson Rd,0,,48196.33333,1.306026376,103.8256804,keep
36,36,9169,Delfi Orchard,0,,119455.6667,1.307013533,103.8283551,keep
36,37,9179,Royal Thai Embassy,0,,123566,1.305879662,103.83049,keep
36,38,9047,Orchard Stn/Tang Plaza,1,"['Thomson-East Coast Line', 'North-South Line']",228010.6667,1.304460652,103.8329447,keep
36,39,9037,Bef Cairnhill Rd,0,,174815.6667,1.302340042,103.8370125,keep
36,40,8138,Concorde Hotel S'pore,0,,116284.6667,1.300478573,103.841847,keep
36,41,8057,Dhoby Ghaut Stn,1,"['North-South Line', 'Circle Line', 'North-East Line']",358757.6667,1.299309973,103.8452902,keep
36,42,8069,Bencoolen Stn Exit B,1,['Downtown Line'],166238.3333,1.298213823,103.8493613,keep
36,43,4179,Aft Bras Basah Stn Exit A,1,['Circle Line'],59010,1.296479163,103.8514716,keep
36,44,2049,Raffles Hotel,0,,86640.33333,1.294520912,103.8540216,keep
36,45,2151,Suntec Convention Ctr,0,,102648.3333,1.293177763,103.8578462,keep
36,46,2161,Aft Promenade Stn Exit C,1,"['Circle Line', 'Circle Line ', 'Downtown Line']",24892.33333,1.292685535,103.8609316,keep
36,50,82051,Aft Tg Katong Stn Exit 2,1,['Thomson-East Coast Line'],17227.66667,1.300799999,103.8974011,keep
36,52,92249,Opp Amber Gdns,0,,75807,1.301663045,103.9011815,keep
36,53,92041,Marine Pde Stn Exit 2,1,['Thomson-East Coast Line'],231700.6667,1.30327283,103.9058301,keep
36,54,92051,Marine Pde Stn Exit 4,1,['Thomson-East Coast Line'],44605.66667,1.304618347,103.907833,keep
36,55,92061,CHIJ Katong Convent (Pr),0,,64060.66667,1.305853047,103.910596,keep
36,56,92071,Marine Terr Stn Exit 4,1,['Thomson-East Coast Line'],86869.66667,1.306815,103.914746,keep
36,57,92081,St. Patrick's Sec Sch,0,,31975,1.307513386,103.9175427,remove
36,58,93011,Opp Neptune Ct,0,,36256.66667,1.308229712,103.921519,remove
36,59,93021,Opp Mandarin Gdns,0,,42425.66667,1.308677728,103.92427,remove
36,60,93199,Bef Seaside Residences,0,,4333.333333,1.307948333,103.926285,remove
36,61,93149,Seaside Residences,0,,4558.333333,1.307420503,103.9278209,remove
36,63,95151,Airport Police Stn,0,,88523,1.3420964,103.981818,keep
36,64,95011,Aft Aircraft Flyover,0,,11354,1.347194863,103.9840606,remove
36,65,95109,Changi Airport Ter 3,0,,319631,1.356500495,103.9863523,keep
36,66,95029,Changi Airport Ter 1,0,,423749.3333,1.361267487,103.9906998,keep
36,67,95129,Changi Airport Ter 2,0,,147354.3333,1.355092989,103.9892195,keep
48,1,84299,Bedok Nth Depot,0,,2.666666667,1.338000814,103.9475005,keep
48,2,84431,Blk 3014,0,,13537.33333,1.335136444,103.9502227,remove
48,3,85079,Flextronic,0,,21813,1.3339489,103.9501523,remove
48,4,85089,Aft Sungei Bedok,0,,10178,1.333380024,103.9488033,remove
48,5,85069,Bedok Mkt Pl,0,,51754,1.3318,103.94738,keep
48,6,85059,Bef Jln Chempaka Kuning,0,,7140,1.329502222,103.9490661,remove
48,7,85099,Tanah Merah Stn Exit A,1,"['East-West Line', 'East-West Line ']",353822.6667,1.326844378,103.9464599,keep
48,8,84101,ECO Condo,0,,60333,1.322982005,103.9442152,keep
48,9,84661,Blk 172,0,,67610,1.319928116,103.9443891,keep
48,10,84671,Aft Blk 156,0,,26985.66667,1.317593333,103.9450956,keep
48,11,94049,Aft Bedok Sth Ave 3,0,,11090.33333,1.316164433,103.9448211,keep
48,12,94089,Calvary Ably Of God Ch,0,,10138.33333,1.315363333,103.9429414,keep
48,13,94039,Opp The Summit,0,,50303,1.31485364,103.9406633,keep
48,14,94029,Aft Sennet Rd,0,,15346.66667,1.314533056,103.937505,keep
48,15,94019,Opp Evergreen Ave,0,,17361.33333,1.314285161,103.9357495,keep
48,16,93131,Opp Eastern Lagoon II,0,,30440.33333,1.312778334,103.9341583,keep
48,17,93049,Lagoon View,0,,26040.66667,1.310730167,103.9329858,keep
48,18,93039,Siglap Stn/Laguna Park,1,['Thomson-East Coast Line'],38079.33333,1.309584748,103.9295415,keep
48,19,93201,Victoria Sch,0,,27466.33333,1.309200037,103.9278127,keep
48,20,93029,Mandarin Gdns,0,,52349.66667,1.308514558,103.9247105,keep
48,21,93019,Neptune Ct,0,,45731,1.307876144,103.9211172,keep
48,22,92089,Marine Terr Stn/Katong Convent,1,['Thomson-East Coast Line'],24849,1.307191712,103.9176472,keep
48,23,92079,Marine Terr Stn Exit 1,1,['Thomson-East Coast Line'],87686.66667,1.306845758,103.915747,keep
48,24,92069,Tao Nan Sch,0,,50860.33333,1.305663068,103.9110052,keep
48,25,92059,Marine Pde Stn Exit 6,1,['Thomson-East Coast Line'],64656.33333,1.304086,103.907533,keep
48,26,92049,Marine Pde Stn/Parkway Pde,1,['Thomson-East Coast Line'],314812.3333,1.302999,103.905955,keep
48,27,92241,Amber Gdns,0,,65066,1.301784418,103.9009525,keep
48,28,92099,One Amber,0,,38093.33333,1.302378331,103.8990043,keep
48,29,82059,Bef Tg Katong Stn Exit 3,1,['Thomson-East Coast Line'],12860.33333,1.301379,103.897403,keep
48,31,1541,Bugis Stn Exit D,1,"['Downtown Line', 'East-West Line']",28951.66667,1.298864654,103.8573458,keep
48,32,7551,Fu Lu Shou Cplx,0,,72111,1.301719758,103.8546132,keep
48,33,7531,Rochor Stn,1,['Downtown Line'],124727,1.303656444,103.8525732,keep
48,34,40011,LITTLE INDIA STN EXIT A,0,,163194,1.306064115,103.8490875,keep
48,35,40271,Opp KK Women & Child Hosp,0,,11557.66667,1.308806649,103.8463465,keep
48,36,40021,BEF WINSTEDT RD,0,,18235.33333,1.311033889,103.8427911,keep
48,37,40031,Newton FC,0,,25081.33333,1.311785095,103.8409836,keep
48,38,40041,Newton Stn Exit C,1,"['North-South Line', 'Downtown Line']",63050,1.313722231,103.8380974,keep
48,39,40051,Balmoral Plaza,0,,57173.66667,1.31588,103.83632,keep
48,40,40111,Ferrell Residences,0,,37476.33333,1.318065,103.8326256,keep
48,41,40071,Leng Kwang Baptist Ch,0,,21511,1.319180278,103.8292136,keep
48,42,40081,STEVENS STN EXIT 1,0,,50763.33333,1.320129519,103.8260526,keep
48,43,40091,Bef Lewis Rd,0,,13193.66667,1.321018073,103.8235094,keep
48,44,41011,NUS Bt Timah Campus,0,,17654.33333,1.322356111,103.8189167,keep
48,45,41021,Botanic Gdns Stn,1,"['Circle Line ', 'Downtown Line']",98491.33333,1.32265,103.81554,keep
48,46,41119,Opp Lutheran Twrs,0,,16791.66667,1.320742213,103.8124537,remove
48,47,41109,Opp St. Margaret's Sec Sch,0,,11048,1.319446667,103.8105286,remove
48,48,11119,Farrer Rd Stn Exit A,1,['Circle Line '],84817.66667,1.317478335,103.8078561,keep
48,49,11109,Spanish Village,0,,43640.66667,1.315524722,103.8057431,keep
48,50,11099,Opp Leedon Green,0,,23673.33333,1.313053333,103.8043767,keep
48,51,11231,Aft Hyll on Holland,0,,22184.33333,1.311153163,103.8011992,keep
48,52,11419,Holland V Stn Exit A,1,['Circle Line '],87643.33333,1.311029814,103.796044,keep
48,53,11389,Buona Vista CC,0,,55245,1.30906501,103.7929322,keep
48,54,11379,Buona Vista Ter,0,,3890,1.309170025,103.7923632,keep
48,55,11381,Blk 10A,0,,36832.33333,1.308411379,103.7932829,keep
48,56,11401,Holland V Stn/Blk12,1,['Circle Line '],86443.66667,1.309067222,103.7950744,keep
48,57,11239,Fairlodge,0,,26374.33333,1.311528574,103.8016552,keep
48,58,11091,Leedon Green,0,,26234.66667,1.312194441,103.8036738,keep
48,59,11101,Empress Rd Mkt/FC,0,,62219,1.316149711,103.8059601,keep
48,60,11111,Farrer Rd Stn Exit B,1,['Circle Line '],88510.66667,1.317801573,103.8077187,keep
48,61,41101,St. Margaret's Sec Sch,0,,18734,1.31908139,103.8092173,remove
48,62,41111,Lutheran Twrs,0,,12555.66667,1.320811702,103.8118514,remove
48,63,41029,Opp Botanic Gdns Stn,1,"['Circle Line ', 'Downtown Line']",47137,1.323333319,103.8163057,keep
48,64,41019,Aft Kheam Hock Rd,0,,14294.66667,1.322674441,103.8202523,remove
48,65,40099,Aft Dunkirk Ave,0,,7549.666667,1.321852352,103.8234401,remove
48,66,40089,AFT STEVENS STN EXIT 5,0,,17512.66667,1.320510556,103.8273903,remove
48,67,40079,Bef Swiss Cottage Est,0,,6106,1.319721642,103.8299146,remove
48,68,40119,Bef Goldhill Ave,0,,16979.33333,1.318897343,103.8324952,remove
48,69,40069,Anglo-Chinese Sch,0,,39176.33333,1.318303989,103.8343513,remove
48,70,40059,Chancery Ct,0,,13609.33333,1.316621389,103.8363436,remove
48,71,40049,Opp Newton Stn Exit C,1,"['North-South Line', 'Downtown Line']",28386.66667,1.314023056,103.8388464,keep
48,72,40039,Opp Newton FC,0,,24643.33333,1.312303056,103.8407256,remove
48,73,40029,Aft Makepeace Rd,0,,9378.333333,1.311423056,103.84266,remove
48,74,40279,Kk Women & Children Hosp,0,,32848,1.309819257,103.8460393,remove
48,75,40019,Little India Stn,1,"['North-East Line', 'Downtown Line']",277053.6667,1.306644045,103.8492042,keep
48,76,7539,Bef Rochor Stn Exit B,1,['Downtown Line'],74826.66667,1.304613007,103.852001,keep
48,77,7589,Ch of Our Lady of Lourdes,0,,35169,1.303206098,103.8555,remove
48,78,1559,Village Hotel Bugis,0,,19263,1.301687311,103.8575292,remove
48,79,1549,Opp Duo Residences,0,,10157.66667,1.300698689,103.8587312,remove
48,80,82051,Aft Tg Katong Stn Exit 2,1,['Thomson-East Coast Line'],17227.66667,1.300799999,103.8974011,keep
48,81,92249,Opp Amber Gdns,0,,75807,1.301663045,103.9011815,keep
48,82,92041,Marine Pde Stn Exit 2,1,['Thomson-East Coast Line'],231700.6667,1.30327283,103.9058301,keep
48,83,92051,Marine Pde Stn Exit 4,1,['Thomson-East Coast Line'],44605.66667,1.304618347,103.907833,keep
48,84,92061,CHIJ Katong Convent (Pr),0,,64060.66667,1.305853047,103.910596,keep
48,85,92071,Marine Terr Stn Exit 4,1,['Thomson-East Coast Line'],86869.66667,1.306815,103.914746,keep
48,86,92081,St. Patrick's Sec Sch,0,,31975,1.307513386,103.9175427,keep
48,87,93011,Opp Neptune Ct,0,,36256.66667,1.308229712,103.921519,keep
48,88,93021,Opp Mandarin Gdns,0,,42425.66667,1.308677728,103.92427,keep
48,89,93031,Siglap Stn/Opp Victoria Sch,1,['Thomson-East Coast Line'],59334,1.309836372,103.9293754,keep
48,90,93041,Hua Xin Ct,0,,20145,1.311206793,103.9333999,keep
48,91,93139,Eastern Lagoon II,0,,22447.33333,1.312786415,103.9338526,keep
48,92,94011,Evergreen Gdn,0,,18889.66667,1.314381695,103.9351058,keep
48,93,94021,Bef Sennett Rd,0,,16153,1.314751743,103.9383459,keep
48,94,94031,The Summit,0,,51013,1.315046708,103.9408994,keep
48,95,94041,Aft Parbury Ave,0,,11799,1.316194391,103.9443058,keep
48,96,84679,Opp Blk 156,0,,24280,1.318043056,103.9447656,keep
48,97,84669,Blk 73,0,,55825.33333,1.319941112,103.9441816,keep
48,98,84109,Bef Bedok View Sec Sch,0,,56467,1.323508364,103.944121,keep
48,99,85091,Tanah Merah Stn Exit B,1,"['East-West Line', 'East-West Line ']",307545.3333,1.327549127,103.9463612,keep
48,100,85051,Aft Jln Chempaka Kuning,0,,8038.333333,1.329569683,103.9488012,remove
48,101,85061,Opp Bedok Mkt Pl,0,,50481.66667,1.33146,103.94739,keep
48,102,85081,Bef Jln Pari Burong,0,,11827.66667,1.332923314,103.9471998,remove
48,103,85071,Bef Changi Fire Stn,0,,21770.66667,1.334076531,103.9498517,remove
48,104,84439,Opp Blk 3014,0,,16384.66667,1.334747324,103.9502402,remove
48,105,84299,Bedok Nth Depot,0,,2.666666667,1.338000814,103.9475005,keep
63,1,82009,Eunos Int,1,['East-West Line'],161402,1.319337172,103.9018083,keep
63,2,82061,Eunos Stn/ Int,1,['East-West Line'],269591.3333,1.318761626,103.902269,keep
63,3,83101,Eunos Stn,1,['East-West Line'],256581,1.320667091,103.9048984,keep
63,4,83111,Blk 17,0,,67226,1.32346854,103.9052731,keep
63,5,72011,Blk 322,0,,129784,1.328165,103.9054836,keep
63,6,71099,Blk 311,0,,152124,1.330226389,103.9038336,keep
63,7,71139,Blk 302,0,,59222.66667,1.330542247,103.9008789,keep
63,8,71101,Blk 318,0,,25237.66667,1.328306944,103.9028372,keep
63,9,71111,Blk 343,0,,60771.33333,1.326705275,103.900587,keep
63,10,71201,Paya Ubi Ind Pk,0,,26162.33333,1.326124478,103.8979515,keep
63,11,71211,Ubi 55,0,,23604.33333,1.325462355,103.895254,keep
63,12,71221,Meiban Ind Bldg,0,,5161.333333,1.326321772,103.8931835,keep
63,13,71169,Aztech Bldg,0,,59607,1.32706503,103.8921732,keep
63,14,70379,Opp Macpherson Stn Exit A,1,"['Circle Line', 'Downtown Line']",16320.33333,1.326042941,103.8893398,keep
63,15,70201,OPP MACPHERSON STN EXIT D,0,,34243.33333,1.324611389,103.8888542,keep
63,16,70211,Blk 90,0,,94510,1.323621667,103.8869617,keep
63,17,70221,Blk 79 FC,0,,87121.66667,1.326208092,103.885121,keep
63,18,70231,OPP MATTAR STN EXIT B,0,,48639,1.325842,103.884002,keep
63,19,70241,Aft Grace Baptist Ch,0,,19263,1.325254,103.882,keep
63,20,70019,Blk 125,0,,74153.33333,1.323229905,103.8814573,keep
63,21,81099,Blk 102,0,,56126,1.319822767,103.8819467,keep
63,22,81089,Aljunied Stn,1,['East-West Line'],219722.3333,1.316281943,103.8820224,keep
63,23,80089,Bef Lor 18 Geylang,0,,198141,1.312658,103.880111,keep
63,24,80069,Opp Mohd Salleh Mque,0,,202979.3333,1.312147033,103.8771502,keep
63,25,80049,Aft Sims Way,0,,134124,1.310777078,103.8736366,keep
63,26,80039,Opp Lor 1 Geylang Ter,0,,16832,1.309923362,103.8714434,keep
63,27,80029,Bef Kg Bugis,0,,24373,1.30941874,103.867535,keep
63,28,1339,Bef Crawford Bridge,0,,26810,1.307746017,103.8642627,keep
63,29,1329,Blk 8,0,,120655.6667,1.304956702,103.8636303,keep
63,30,1229,Bef Sultan Mque,0,,63756.33333,1.303375526,103.8596309,keep
63,31,1139,Bugis Stn/Parkview Sq,1,"['Downtown Line', 'East-West Line']",76521.66667,1.300330579,103.8571608,keep
63,32,1039,Bugis Cube,0,,113748.6667,1.298207841,103.8554914,keep
63,33,1029,Opp Natl Lib,0,,63091.66667,1.296672985,103.8544142,keep
63,34,4168,Aft City Hall Stn Exit B,1,"['North-South Line', 'East-West Line']",70539.33333,1.292082215,103.8512599,keep
63,35,4249,Opp The Treasury,0,,74549,1.290430394,103.8502622,keep
63,36,5029,Boat Quay,0,,71684.66667,1.287122834,103.8481978,keep
63,38,5131,Opp Hong Lim Cplx,0,,81476.66667,1.284073056,103.8453381,keep
63,39,5039,New Bridge Ctr,0,,276484,1.282938191,103.8425428,keep
63,40,5019,Aft Duxton Plain Pk,0,,36047,1.281183889,103.84105,keep
63,41,6011,OUTRAM PK STN EXIT 7,0,,78419.66667,1.28166,103.8380139,keep
63,42,6051,Blk 55,0,,83836,1.28475981,103.8340567,keep
63,43,10141,Blk 18,0,,102106.3333,1.285838471,103.8323818,keep
63,44,10151,Ctrl Green Condo,0,,57988.33333,1.285720484,103.8285292,keep
63,45,10161,Opp Tiong Bahru Stn/Plaza,1,['East-West Line'],425260,1.285931354,103.8266897,keep
63,46,10171,Opp Tiong Bahru Pk,0,,21010.66667,1.28736808,103.82346,keep
63,47,10181,BEF AR-RABITAH MQUE,0,,62720,1.288503994,103.8210974,keep
63,48,10191,Blk 78,0,,93348.66667,1.28860026,103.8190312,keep
63,49,10481,Opp Blk 73,0,,19844.33333,1.287841955,103.8179716,keep
63,50,10459,Blk 72,0,,6554,1.287547234,103.8163992,keep
63,51,10429,Blk 54,0,,15974.66667,1.289277906,103.8140481,keep
63,52,10419,Blk 52,0,,3773.666667,1.288420242,103.8125755,keep
63,53,10409,Blk 50,0,,12639.33333,1.287882218,103.8109932,keep
63,54,10599,Opp Blk 36,0,,54134.33333,1.28883435,103.80925,keep
63,55,10401,Shriro Hse,0,,10044.66667,1.288167299,103.8116785,keep
63,56,10411,Opp Blk 53,0,,2796.333333,1.289129795,103.8128084,keep
63,57,10421,Blk 63B,0,,22264.33333,1.288964,103.814975,keep
